year,university,school,degree,Key,employment_rate_overall,employment_rate_ft_perm,basic_monthly_mean,basic_monthly_median,gross_monthly_mean,gross_monthly_median,gross_mthly_25_percentile,gross_mthly_75_percentile
2015,Singapore Management University,School of Economics (4-year programme) *,Economics Cum Laude and above,279,98.2,92.7,4249.0,3800.0,4380.0,3850.0,3500.0,4700.0
2015,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems Management,280,94.8,85.9,3491.0,3500.0,3660.0,3500.0,3200.0,4110.0
2015,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems Management Cum Laude and above,281,97.4,92.1,3577.0,3800.0,3834.0,3800.0,3500.0,4166.0
2015,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,282,89.0,83.0,3306.0,3100.0,3550.0,3200.0,2980.0,3600.0
2015,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences Cum Laude and above,283,93.1,89.7,3887.0,3500.0,4012.0,3560.0,3300.0,4583.0
2015,Singapore Management University,School of Law (4-year programme) *,Law #,284,99.0,99.0,4889.0,4600.0,4997.0,4731.0,4350.0,5800.0
2015,Singapore Management University,School of Law (4-year programme) *,Law Cum Laude and above #,285,100.0,100.0,5160.0,4766.0,5313.0,5000.0,4500.0,5995.0
2015,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Product Development),286,92.5,88.1,3595.0,3618.0,3565.0,3600.0,3400.0,3800.0
2015,Singapore University of Technology and Design,na,Bachelor of Engineering (Engineering Systems and Design),287,80.3,71.8,3699.0,3450.0,3763.0,3500.0,3190.0,4100.0
2015,Singapore University of Technology and Design,na,Bachelor of Engineering (Information Systems Technology and Design),288,86.0,83.7,3872.0,3700.0,3952.0,3950.0,3338.0,4450.0
2015,Singapore University of Technology and Design,na,Bachelor of Science (Architecture and Sustainable Design) ###,289,,,,,,,,
